age,gender,state,income,occupation,category,rural,student,disability,scheme_category
60,Male,Gujarat,417600.0,Student,OBC,No,Yes,No,Education & Scholarships
64,Female,Rajasthan,527800.0,Artisan,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
48,Female,Rajasthan,105000.0,Unemployed,General,No,No,No,Women & Child Development
44,Female,Kerala,93500.0,Farmer,OBC,Yes,No,No,Agriculture & Farmer Welfare
28,Female,Tamil Nadu,78000.0,Self-Employed,OBC,Yes,No,No,Women & Child Development
66,Male,Madhya Pradesh,349100.0,Artisan,General,No,No,No,Senior Citizen Pension & Healthcare
66,Male,Madhya Pradesh,234800.0,Farmer,OBC,No,No,No,Senior Citizen Pension & Healthcare
55,Female,Gujarat,78500.0,Self-Employed,General,No,No,No,Women & Child Development
22,Male,Kerala,115200.0,Unemployed,General,Yes,No,No,Rural & Urban Livelihood Support
25,Female,Uttar Pradesh,157200.0,Unemployed,OBC,No,No,No,Women & Child Development
51,Transgender,Gujarat,165200.0,Unemployed,OBC,Yes,No,No,Rural & Urban Livelihood Support
65,Transgender,Tamil Nadu,425200.0,Farmer,OBC,No,No,No,Senior Citizen Pension & Healthcare
69,Female,Uttar Pradesh,116200.0,Unemployed,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
73,Female,Rajasthan,460500.0,Farmer,General,Yes,No,No,Senior Citizen Pension & Healthcare
29,Female,Karnataka,134800.0,Daily Wage Worker,SC,No,No,No,Women & Child Development
55,Male,Rajasthan,276900.0,Salaried,OBC,Yes,No,No,Rural & Urban Livelihood Support
18,Male,Kerala,509300.0,Student,General,No,Yes,Yes,Education & Scholarships
48,Male,Bihar,458600.0,Artisan,SC,Yes,No,No,Skill Development & Entrepreneurship
21,Male,Rajasthan,40600.0,Self-Employed,OBC,No,Yes,No,Education & Scholarships
66,Female,West Bengal,71500.0,Daily Wage Worker,OBC,No,No,No,Senior Citizen Pension & Healthcare
62,Female,Rajasthan,146600.0,Student,General,No,Yes,No,Education & Scholarships
67,Male,Rajasthan,131700.0,Salaried,General,Yes,No,No,Senior Citizen Pension & Healthcare
22,Female,Rajasthan,214300.0,Self-Employed,General,No,No,No,Women & Child Development
47,Male,Rajasthan,551100.0,Student,SC,Yes,Yes,No,Education & Scholarships
73,Female,Uttar Pradesh,51500.0,Student,OBC,No,Yes,No,Education & Scholarships
41,Female,Uttar Pradesh,138200.0,Unemployed,General,Yes,No,No,Women & Child Development
20,Female,Rajasthan,68500.0,Student,OBC,No,Yes,No,Education & Scholarships
28,Male,Maharashtra,434200.0,Student,SC,No,Yes,No,Education & Scholarships
62,Female,Maharashtra,631300.0,Self-Employed,ST,Yes,No,No,Senior Citizen Pension & Healthcare
21,Male,Uttar Pradesh,147300.0,Self-Employed,OBC,No,No,No,Skill Development & Entrepreneurship
43,Male,Karnataka,49800.0,Daily Wage Worker,OBC,Yes,No,No,Rural & Urban Livelihood Support
44,Male,Bihar,306900.0,Farmer,OBC,No,No,No,Agriculture & Farmer Welfare
63,Male,Gujarat,245000.0,Daily Wage Worker,OBC,No,No,No,Senior Citizen Pension & Healthcare
71,Female,West Bengal,108800.0,Salaried,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
60,Male,West Bengal,423100.0,Farmer,General,Yes,No,No,Senior Citizen Pension & Healthcare
44,Female,Rajasthan,700100.0,Daily Wage Worker,EWS,No,No,No,Rural & Urban Livelihood Support
59,Female,Karnataka,176900.0,Salaried,General,Yes,No,No,Women & Child Development
68,Female,Maharashtra,180100.0,Daily Wage Worker,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
67,Male,Maharashtra,93600.0,Daily Wage Worker,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
23,Male,Karnataka,188100.0,Farmer,OBC,Yes,No,No,Agriculture & Farmer Welfare
32,Male,Bihar,134300.0,Self-Employed,OBC,Yes,No,No,Skill Development & Entrepreneurship
70,Male,Uttar Pradesh,94800.0,Self-Employed,SC,Yes,No,No,Senior Citizen Pension & Healthcare
47,Male,Bihar,42500.0,Daily Wage Worker,OBC,Yes,No,No,Rural & Urban Livelihood Support
59,Female,Kerala,82400.0,Salaried,EWS,Yes,No,No,Women & Child Development
54,Male,Kerala,69700.0,Student,General,Yes,Yes,No,Education & Scholarships
75,Female,Maharashtra,170600.0,Student,General,Yes,Yes,No,Education & Scholarships
54,Transgender,Gujarat,195700.0,Student,OBC,No,Yes,No,Education & Scholarships
59,Male,Kerala,198800.0,Daily Wage Worker,SC,No,No,No,Rural & Urban Livelihood Support
54,Male,Maharashtra,118400.0,Student,General,Yes,Yes,No,Education & Scholarships
52,Male,Rajasthan,128400.0,Self-Employed,OBC,No,No,No,Skill Development & Entrepreneurship
40,Female,Madhya Pradesh,353500.0,Farmer,OBC,No,No,No,Agriculture & Farmer Welfare
23,Male,Madhya Pradesh,146400.0,Artisan,ST,Yes,No,No,Skill Development & Entrepreneurship
21,Female,Tamil Nadu,822700.0,Farmer,OBC,Yes,No,No,Agriculture & Farmer Welfare
35,Male,Rajasthan,134200.0,Unemployed,General,Yes,No,No,Rural & Urban Livelihood Support
26,Male,Madhya Pradesh,218800.0,Self-Employed,OBC,No,No,No,Skill Development & Entrepreneurship
66,Male,Bihar,39300.0,Salaried,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
46,Male,Tamil Nadu,220700.0,Self-Employed,OBC,No,No,No,Skill Development & Entrepreneurship
30,Female,Maharashtra,373200.0,Student,OBC,No,Yes,No,Education & Scholarships
64,Female,Karnataka,543900.0,Student,SC,Yes,Yes,No,Education & Scholarships
69,Male,Karnataka,1096000.0,Salaried,General,Yes,No,No,Senior Citizen Pension & Healthcare
34,Female,Maharashtra,89700.0,Daily Wage Worker,SC,Yes,No,No,Women & Child Development
62,Female,Gujarat,184200.0,Student,SC,Yes,Yes,No,Education & Scholarships
49,Male,Maharashtra,137800.0,Daily Wage Worker,OBC,Yes,No,No,Rural & Urban Livelihood Support
65,Male,Uttar Pradesh,179300.0,Artisan,General,No,No,No,Senior Citizen Pension & Healthcare
39,Male,Karnataka,60800.0,Farmer,SC,No,No,No,Agriculture & Farmer Welfare
21,Female,Madhya Pradesh,379000.0,Student,General,Yes,Yes,No,Education & Scholarships
22,Male,West Bengal,462600.0,Unemployed,General,Yes,Yes,No,Education & Scholarships
54,Female,Tamil Nadu,137500.0,Student,SC,Yes,Yes,No,Education & Scholarships
58,Male,Gujarat,89200.0,Farmer,OBC,Yes,No,No,Agriculture & Farmer Welfare
66,Female,Kerala,57300.0,Farmer,SC,No,No,No,Senior Citizen Pension & Healthcare
30,Male,Rajasthan,237200.0,Student,OBC,Yes,Yes,No,Education & Scholarships
51,Male,Gujarat,97400.0,Self-Employed,General,No,No,No,Skill Development & Entrepreneurship
62,Female,Kerala,462500.0,Student,OBC,No,Yes,No,Education & Scholarships
39,Male,Gujarat,230100.0,Farmer,SC,Yes,No,No,Agriculture & Farmer Welfare
70,Male,West Bengal,216800.0,Salaried,General,Yes,No,Yes,Social Welfare & Disability Support
40,Female,Gujarat,177500.0,Farmer,General,Yes,No,No,Agriculture & Farmer Welfare
68,Male,Madhya Pradesh,38400.0,Farmer,SC,Yes,No,Yes,Social Welfare & Disability Support
20,Female,Maharashtra,513700.0,Artisan,ST,Yes,No,No,Women & Child Development
59,Male,Uttar Pradesh,208000.0,Self-Employed,SC,No,No,No,Women & Child Development
51,Male,Tamil Nadu,952700.0,Unemployed,OBC,No,No,No,Rural & Urban Livelihood Support
49,Female,Karnataka,168700.0,Farmer,ST,No,No,Yes,Social Welfare & Disability Support
62,Male,Kerala,252900.0,Unemployed,General,No,No,No,Senior Citizen Pension & Healthcare
68,Female,Tamil Nadu,40400.0,Daily Wage Worker,General,No,No,No,Senior Citizen Pension & Healthcare
75,Female,Gujarat,209800.0,Daily Wage Worker,ST,Yes,No,No,Senior Citizen Pension & Healthcare
66,Male,Maharashtra,290400.0,Student,OBC,No,Yes,No,Education & Scholarships
38,Male,Tamil Nadu,301300.0,Student,OBC,No,Yes,No,Education & Scholarships
63,Female,Maharashtra,294600.0,Self-Employed,General,Yes,No,No,Senior Citizen Pension & Healthcare
61,Female,Kerala,76200.0,Unemployed,SC,No,No,No,Senior Citizen Pension & Healthcare
38,Female,Madhya Pradesh,696900.0,Self-Employed,General,No,No,No,Skill Development & Entrepreneurship
61,Transgender,Madhya Pradesh,990400.0,Farmer,General,Yes,No,No,Senior Citizen Pension & Healthcare
28,Female,Maharashtra,44100.0,Student,General,No,Yes,Yes,Social Welfare & Disability Support
56,Female,Maharashtra,526100.0,Daily Wage Worker,General,Yes,No,No,Women & Child Development
21,Female,Uttar Pradesh,91500.0,Daily Wage Worker,SC,Yes,No,No,Women & Child Development
68,Female,Rajasthan,240400.0,Student,OBC,Yes,Yes,No,Education & Scholarships
18,Female,Uttar Pradesh,104300.0,Student,SC,Yes,Yes,No,Education & Scholarships
45,Female,Tamil Nadu,648200.0,Artisan,SC,Yes,No,No,Women & Child Development
41,Female,Bihar,49300.0,Self-Employed,General,Yes,No,No,Women & Child Development
52,Female,Uttar Pradesh,154000.0,Daily Wage Worker,OBC,No,No,No,Women & Child Development
30,Male,Tamil Nadu,130600.0,Unemployed,OBC,Yes,No,No,Rural & Urban Livelihood Support
64,Female,Karnataka,101000.0,Self-Employed,SC,Yes,No,No,Senior Citizen Pension & Healthcare
51,Male,Tamil Nadu,216700.0,Student,OBC,Yes,Yes,No,Education & Scholarships
28,Male,Tamil Nadu,55300.0,Daily Wage Worker,OBC,Yes,No,No,Rural & Urban Livelihood Support
53,Male,Maharashtra,257000.0,Salaried,OBC,Yes,No,No,Rural & Urban Livelihood Support
68,Male,West Bengal,739600.0,Salaried,General,Yes,No,No,Senior Citizen Pension & Healthcare
34,Female,Gujarat,323800.0,Unemployed,SC,Yes,No,No,Women & Child Development
52,Female,Maharashtra,383900.0,Farmer,SC,Yes,No,No,Agriculture & Farmer Welfare
35,Female,Maharashtra,110200.0,Daily Wage Worker,General,Yes,No,No,Women & Child Development
57,Female,West Bengal,100700.0,Unemployed,SC,No,No,Yes,Social Welfare & Disability Support
39,Male,West Bengal,161000.0,Daily Wage Worker,SC,Yes,No,No,Rural & Urban Livelihood Support
74,Male,Gujarat,38400.0,Farmer,OBC,No,No,No,Senior Citizen Pension & Healthcare
41,Male,Bihar,553300.0,Salaried,OBC,Yes,No,No,Rural & Urban Livelihood Support
75,Female,Karnataka,57900.0,Artisan,ST,Yes,No,No,Senior Citizen Pension & Healthcare
36,Male,Uttar Pradesh,450000.0,Student,SC,Yes,Yes,No,Education & Scholarships
54,Female,Tamil Nadu,45700.0,Student,General,No,Yes,No,Education & Scholarships
56,Male,Uttar Pradesh,341300.0,Self-Employed,OBC,Yes,No,No,Skill Development & Entrepreneurship
38,Female,Madhya Pradesh,59700.0,Artisan,SC,No,No,No,Women & Child Development
25,Male,Kerala,37000.0,Student,General,Yes,Yes,No,Education & Scholarships
45,Female,Bihar,258800.0,Daily Wage Worker,ST,Yes,No,No,Women & Child Development
22,Male,Kerala,89200.0,Unemployed,EWS,No,No,No,Rural & Urban Livelihood Support
34,Male,Tamil Nadu,255600.0,Daily Wage Worker,EWS,Yes,No,No,Rural & Urban Livelihood Support
54,Male,West Bengal,175800.0,Farmer,ST,Yes,No,No,Agriculture & Farmer Welfare
53,Female,Tamil Nadu,50700.0,Daily Wage Worker,OBC,Yes,No,No,Women & Child Development
71,Male,Karnataka,514200.0,Student,ST,Yes,Yes,No,Education & Scholarships
36,Male,Uttar Pradesh,138400.0,Farmer,OBC,Yes,No,No,Agriculture & Farmer Welfare
44,Female,Gujarat,268700.0,Farmer,ST,Yes,No,No,Agriculture & Farmer Welfare
70,Female,Rajasthan,155100.0,Unemployed,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
51,Female,Rajasthan,196900.0,Farmer,General,No,No,No,Agriculture & Farmer Welfare
28,Female,Gujarat,94900.0,Student,OBC,Yes,Yes,Yes,Social Welfare & Disability Support
71,Male,West Bengal,70200.0,Farmer,SC,No,No,No,Senior Citizen Pension & Healthcare
62,Male,Rajasthan,170800.0,Artisan,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
64,Female,West Bengal,134400.0,Salaried,General,No,No,No,Senior Citizen Pension & Healthcare
29,Male,Maharashtra,119000.0,Salaried,SC,No,No,No,Rural & Urban Livelihood Support
71,Male,Karnataka,231000.0,Farmer,SC,Yes,No,No,Senior Citizen Pension & Healthcare
38,Female,Bihar,241100.0,Farmer,OBC,Yes,No,No,Agriculture & Farmer Welfare
71,Male,Uttar Pradesh,38500.0,Student,General,Yes,Yes,No,Education & Scholarships
28,Male,Uttar Pradesh,104500.0,Unemployed,OBC,Yes,No,No,Rural & Urban Livelihood Support
56,Male,Bihar,125500.0,Student,SC,Yes,Yes,No,Education & Scholarships
45,Female,Tamil Nadu,48300.0,Student,EWS,No,Yes,No,Education & Scholarships
22,Male,Tamil Nadu,78400.0,Self-Employed,General,Yes,No,No,Skill Development & Entrepreneurship
34,Female,Kerala,39500.0,Farmer,OBC,Yes,No,No,Agriculture & Farmer Welfare
73,Male,Tamil Nadu,1035100.0,Student,OBC,Yes,Yes,No,Education & Scholarships
37,Female,West Bengal,270100.0,Farmer,EWS,No,No,No,Education & Scholarships
58,Male,Gujarat,46500.0,Farmer,OBC,Yes,No,No,Agriculture & Farmer Welfare
63,Female,Maharashtra,33700.0,Self-Employed,General,Yes,No,No,Senior Citizen Pension & Healthcare
75,Female,Bihar,258700.0,Salaried,General,Yes,No,No,Senior Citizen Pension & Healthcare
29,Male,West Bengal,134100.0,Student,SC,Yes,Yes,No,Education & Scholarships
23,Female,West Bengal,308200.0,Farmer,ST,No,No,No,Agriculture & Farmer Welfare
34,Male,Kerala,492600.0,Salaried,OBC,No,No,No,Rural & Urban Livelihood Support
68,Male,West Bengal,194600.0,Unemployed,SC,No,No,No,Senior Citizen Pension & Healthcare
36,Male,Karnataka,67300.0,Farmer,General,Yes,No,No,Agriculture & Farmer Welfare
43,Female,Tamil Nadu,304300.0,Daily Wage Worker,OBC,No,No,No,Women & Child Development
65,Male,Uttar Pradesh,591500.0,Student,OBC,Yes,Yes,No,Education & Scholarships
61,Male,Karnataka,186200.0,Daily Wage Worker,General,Yes,No,No,Senior Citizen Pension & Healthcare
61,Male,Maharashtra,236200.0,Salaried,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
69,Female,Maharashtra,104100.0,Self-Employed,SC,Yes,No,No,Senior Citizen Pension & Healthcare
49,Female,Maharashtra,116500.0,Artisan,OBC,Yes,No,No,Women & Child Development
23,Male,Tamil Nadu,268800.0,Farmer,OBC,Yes,No,No,Agriculture & Farmer Welfare
72,Female,West Bengal,503000.0,Self-Employed,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
75,Female,Maharashtra,208500.0,Self-Employed,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
53,Female,Bihar,310800.0,Self-Employed,General,No,No,No,Women & Child Development
55,Male,Uttar Pradesh,63900.0,Student,General,No,Yes,No,Education & Scholarships
28,Male,West Bengal,72900.0,Self-Employed,SC,Yes,No,No,Skill Development & Entrepreneurship
50,Male,Kerala,166700.0,Self-Employed,EWS,No,No,No,Skill Development & Entrepreneurship
41,Female,Tamil Nadu,65000.0,Farmer,SC,No,No,No,Agriculture & Farmer Welfare
40,Female,Gujarat,211400.0,Farmer,OBC,No,No,No,Agriculture & Farmer Welfare
32,Transgender,Karnataka,92100.0,Farmer,ST,Yes,No,No,Agriculture & Farmer Welfare
44,Transgender,Madhya Pradesh,312200.0,Daily Wage Worker,General,No,No,No,Rural & Urban Livelihood Support
28,Male,Karnataka,327200.0,Self-Employed,General,Yes,No,No,Skill Development & Entrepreneurship
74,Male,Maharashtra,142200.0,Unemployed,General,No,No,No,Senior Citizen Pension & Healthcare
68,Female,Uttar Pradesh,65900.0,Farmer,OBC,No,No,No,Senior Citizen Pension & Healthcare
67,Male,Kerala,217300.0,Salaried,ST,No,No,No,Senior Citizen Pension & Healthcare
34,Female,West Bengal,917700.0,Daily Wage Worker,OBC,Yes,No,No,Women & Child Development
68,Female,Bihar,205400.0,Farmer,General,No,No,No,Senior Citizen Pension & Healthcare
70,Male,Rajasthan,36600.0,Student,OBC,Yes,Yes,Yes,Social Welfare & Disability Support
31,Female,Karnataka,33100.0,Farmer,SC,Yes,No,No,Agriculture & Farmer Welfare
44,Female,Rajasthan,99500.0,Salaried,SC,Yes,No,No,Women & Child Development
35,Female,West Bengal,69200.0,Farmer,OBC,No,No,No,Women & Child Development
45,Female,Uttar Pradesh,331800.0,Farmer,SC,No,No,No,Agriculture & Farmer Welfare
68,Male,Rajasthan,365400.0,Farmer,SC,No,No,No,Senior Citizen Pension & Healthcare
64,Female,Karnataka,83900.0,Unemployed,General,Yes,No,No,Senior Citizen Pension & Healthcare
64,Female,Gujarat,100900.0,Farmer,General,Yes,No,No,Senior Citizen Pension & Healthcare
21,Female,Madhya Pradesh,78500.0,Farmer,General,Yes,No,No,Women & Child Development
24,Female,Rajasthan,460200.0,Artisan,OBC,Yes,No,No,Women & Child Development
62,Female,Gujarat,155700.0,Artisan,SC,Yes,No,No,Senior Citizen Pension & Healthcare
52,Male,Gujarat,222200.0,Artisan,General,Yes,No,No,Skill Development & Entrepreneurship
65,Female,Maharashtra,126700.0,Self-Employed,General,Yes,No,No,Senior Citizen Pension & Healthcare
26,Male,Madhya Pradesh,209500.0,Unemployed,ST,No,No,No,Rural & Urban Livelihood Support
25,Transgender,Bihar,117800.0,Unemployed,OBC,Yes,No,No,Rural & Urban Livelihood Support
69,Male,Karnataka,104700.0,Unemployed,OBC,No,No,No,Senior Citizen Pension & Healthcare
62,Female,Kerala,211200.0,Student,OBC,Yes,Yes,No,Education & Scholarships
34,Female,West Bengal,191000.0,Unemployed,OBC,Yes,No,No,Women & Child Development
34,Male,Kerala,92500.0,Student,OBC,Yes,Yes,No,Education & Scholarships
66,Male,Rajasthan,59100.0,Student,EWS,Yes,Yes,No,Education & Scholarships
50,Male,Madhya Pradesh,112800.0,Salaried,OBC,Yes,No,No,Rural & Urban Livelihood Support
49,Male,Rajasthan,126600.0,Unemployed,SC,Yes,No,No,Rural & Urban Livelihood Support
25,Male,Madhya Pradesh,208300.0,Self-Employed,OBC,No,No,No,Skill Development & Entrepreneurship
36,Male,Karnataka,472700.0,Unemployed,General,No,No,No,Rural & Urban Livelihood Support
55,Male,West Bengal,36600.0,Salaried,EWS,Yes,No,No,Rural & Urban Livelihood Support
20,Female,West Bengal,80300.0,Self-Employed,OBC,Yes,No,No,Women & Child Development
22,Male,Karnataka,68800.0,Self-Employed,ST,No,No,No,Skill Development & Entrepreneurship
30,Male,Bihar,155600.0,Daily Wage Worker,EWS,No,No,No,Rural & Urban Livelihood Support
64,Female,Gujarat,131100.0,Farmer,General,No,No,No,Senior Citizen Pension & Healthcare
63,Male,Madhya Pradesh,265000.0,Student,OBC,No,Yes,No,Education & Scholarships
48,Male,Tamil Nadu,80000.0,Daily Wage Worker,SC,Yes,No,No,Rural & Urban Livelihood Support
72,Male,Tamil Nadu,192500.0,Farmer,ST,Yes,No,No,Senior Citizen Pension & Healthcare
33,Male,Gujarat,417500.0,Student,OBC,Yes,Yes,No,Education & Scholarships
67,Female,Rajasthan,464800.0,Farmer,General,Yes,No,No,Senior Citizen Pension & Healthcare
49,Male,Madhya Pradesh,604000.0,Farmer,OBC,Yes,No,No,Agriculture & Farmer Welfare
39,Male,Uttar Pradesh,297100.0,Salaried,OBC,Yes,No,No,Rural & Urban Livelihood Support
46,Male,West Bengal,455600.0,Daily Wage Worker,ST,No,No,No,Rural & Urban Livelihood Support
39,Female,Kerala,78100.0,Self-Employed,General,Yes,No,No,Women & Child Development
60,Female,Uttar Pradesh,69600.0,Salaried,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
20,Male,Kerala,31200.0,Salaried,General,Yes,Yes,No,Education & Scholarships
71,Female,West Bengal,250900.0,Self-Employed,OBC,Yes,No,No,Senior Citizen Pension & Healthcare
27,Female,Tamil Nadu,529000.0,Salaried,OBC,Yes,No,No,Women & Child Development
59,Male,Karnataka,67300.0,Artisan,General,No,No,No,Skill Development & Entrepreneurship
38,Female,Bihar,212400.0,Farmer,General,No,No,No,Agriculture & Farmer Welfare
33,Female,Maharashtra,277000.0,Farmer,OBC,Yes,No,No,Agriculture & Farmer Welfare
29,Female,Rajasthan,502600.0,Daily Wage Worker,OBC,Yes,No,No,Women & Child Development
19,Female,Gujarat,217400.0,Self-Employed,General,No,Yes,No,Education & Scholarships
58,Male,Tamil Nadu,663000.0,Self-Employed,SC,Yes,No,No,Skill Development & Entrepreneurship
41,Female,Karnataka,106100.0,Daily Wage Worker,ST,Yes,No,No,Women & Child Development
52,Female,Karnataka,107500.0,Student,OBC,Yes,Yes,No,Education & Scholarships
73,Male,Kerala,171000.0,Student,General,No,Yes,No,Education & Scholarships
47,Male,Karnataka,117100.0,Self-Employed,ST,Yes,No,No,Skill Development & Entrepreneurship
74,Male,Madhya Pradesh,30300.0,Farmer,General,No,No,No,Senior Citizen Pension & Healthcare
47,Female,Rajasthan,266900.0,Self-Employed,ST,Yes,No,No,Women & Child Development
64,Female,Maharashtra,280800.0,Self-Employed,ST,Yes,No,No,Senior Citizen Pension & Healthcare
52,Male,Tamil Nadu,277400.0,Self-Employed,OBC,No,No,No,Agriculture & Farmer Welfare
36,Female,Madhya Pradesh,106200.0,Farmer,OBC,Yes,No,Yes,Social Welfare & Disability Support
67,Male,Tamil Nadu,163000.0,Self-Employed,OBC,Yes,No,Yes,Social Welfare & Disability Support
25,Female,Bihar,110300.0,Unemployed,OBC,Yes,No,No,Women & Child Development
43,Female,Maharashtra,32900.0,Salaried,ST,Yes,No,No,Women & Child Development
66,Male,Karnataka,178800.0,Unemployed,ST,Yes,No,No,Senior Citizen Pension & Healthcare
